"language","license","rightsHolder","datasetID","datasetName","taxonID","scientificNameID","scientificName","kingdom","family","taxonRank","nomenclaturalCode"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:6d172ab1ceed15257b376636f38ecd60","http://ipni.org/urn:lsid:ipni.org:names:190112-1","Centaurea calocephala Willd.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:72992956037224c649a4ca3f76b0a258","http://ipni.org/urn:lsid:ipni.org:names:190370-1:1.4","Centaurea diffusa Lam.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:b5d787e20cb407bcf85090d3973a1886",,"Centaurea diluta Ait.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:3834f50c7f4e5d4cb82000889b87e2cb","http://ipni.org/urn:lsid:ipni.org:names:190568-1","Centaurea glaberrima Tausch","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:052cfbf2832c408b6d7d539fcf2e819f","http://ipni.org/urn:lsid:ipni.org:names:190681-1","Centaurea hyalolepis Boiss.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:e5affade018afb0aec0ad63c36a9d561",,"Centaurea macrocephala Willd.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:e9b29b2fc78bd1e8d15626bd3b1637a6","http://ipni.org/urn:lsid:ipni.org:names:190991-1","Centaurea melitensis L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:114512633fe11e97e9c419fd3d6ba214","http://ipni.org/urn:lsid:ipni.org:names:191103-1:1.1.5.1.1.2","Centaurea nigrescens Willd.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:cc96b5064fdda23f7081878fc58b4df0","http://ipni.org/urn:lsid:ipni.org:names:191157-1","Centaurea orientalis L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:208a47081bb282c1287ac8c71a4d9a63","http://ipni.org/urn:lsid:ipni.org:names:191193-1","Centaurea paniculata L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:199770dbed11b2aa589bdd78a80b0d1b","http://ipni.org/urn:lsid:ipni.org:names:191227-1:1.7","Centaurea pectinata L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:4c5b42a966454adb3df26a2e541dab93","http://ipni.org/urn:lsid:ipni.org:names:191259-1:1.2.1.3","Centaurea phrygia L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:5e7a6cb85105fa7b8dd1c349749db9b4",,"Centaurea solstitialis L. subsp. adamii (Willd.) Nyman","Plantae","Asteraceae","subspecies","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:702171d2e4fd6f4427872b6187b15963",,"Centaurea solstitialis L. subsp. solstitialis","Plantae","Asteraceae","subspecies","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:8fd960a005f3593c49fb04c3cb9a1a23","http://ipni.org/urn:lsid:ipni.org:names:191689-1:1.2.1.3.2.1","Centaurea stoebe L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:c02ef07c1a6a383a4326d76fb9a79384",,"Centaurea x extranea Beck","Plantae","Asteraceae","hybrid","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:f8b8b0f195bf7ba932cd329d62eaf7cb",,"Centaurea x nemenyiana J. Wagner","Plantae","Asteraceae","hybrid","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:6214971126a04813a0b5fa0407207e3a",,"Centaurea x psammogena Gáyer","Plantae","Asteraceae","hybrid","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:c17c3541a34cc9f3ed550ae54b6a3833",,"Centipeda minima (L.) A. Braun & Aschers.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:56a7f564c9adb83c2d667010e4f07783","http://ipni.org/urn:lsid:ipni.org:names:192489-1","Chamaemelum nobile (L.) All.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:d4a1d02bae63cf8f8e1f9c8155a9da06","http://ipni.org/urn:lsid:ipni.org:names:192919-1:1.2.1.2","Chondrilla juncea L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:59f6aa09a6bfcb42e97398c1ab309516","http://ipni.org/urn:lsid:ipni.org:names:194465-1:1.3","Cicerbita macrophylla (Willd.) Wallr. subsp. macrophylla","Plantae","Asteraceae","subspecies","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:934b1bef86f2d19ca374d4dadafdef22",,"Cicerbita macrophylla (Willd.) Wallr. subsp. uralensis (Rouy) P.D. Sell","Plantae","Asteraceae","subspecies","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:7c09764802ec24bc9e8ff3665c65b097","http://ipni.org/urn:lsid:ipni.org:names:194517-1","Cichorium calvum Schultz-Bip.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:5a634292fd8d3d36da0d958b30476d34",,"Cichorium endivia L. subsp. endivia","Plantae","Asteraceae","subspecies","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:caef4aa715c556634e822301eb9795f7","http://ipni.org/urn:lsid:ipni.org:names:194540-1:1.2.1.1","Cichorium pumilum Jacq.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:5ac926c6699fe72a9dd0f3a2761d0269","http://ipni.org/urn:lsid:ipni.org:names:195465-1","Cirsium heterophyllum (L.) Hill","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:71c936e0e4454f687acb8aaefa4f0e41","http://ipni.org/urn:lsid:ipni.org:names:195931-1:1.3.2.1","Cirsium rivulare (Jacq.) All.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:7d905270d4391ff808fd22ca826861df",,"Cirsium x subalpinum Gaudin","Plantae","Asteraceae","hybrid","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:e87a8c490f5c10c4751301aa804b8682","http://ipni.org/urn:lsid:ipni.org:names:196240-1","Cladanthus mixtus (L.) Chevall.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:74fae69fda9f3a11d30369214be1cbdc","http://ipni.org/urn:lsid:ipni.org:names:198070-1:1.2.1.2","Coreopsis lanceolata L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:71edab41f5b1958ffaa5ae0cb9f92b83","http://ipni.org/urn:lsid:ipni.org:names:198219-1:1.3.1.1","Coreopsis tinctoria Nutt.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:99e27681ecd6c505321ad66f32cd6cb5","http://ipni.org/urn:lsid:ipni.org:names:65944-2","Coreopsis verticillata L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:2eb0c36f1046d315d05b431271d0098f","http://ipni.org/urn:lsid:ipni.org:names:103086-3:1.1","Cosmos bipinnatus Cav.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:9fff483513b643dd5db6c084cd595ad0","http://ipni.org/urn:lsid:ipni.org:names:198368-1","Cosmos sulphureus Cav.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:6170d05e5e94d9382e9677d5615de7e4","http://ipni.org/urn:lsid:ipni.org:names:198373-1","Cota altissima (L.) J. Gay","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:1b111b604b8ddb180147c75486b86f4b",,"Cota austriaca (Jacq.) Schultz-Bip.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:b671e1db752da5bcddb6b47f36ef01ed","http://ipni.org/urn:lsid:ipni.org:names:198423-1","Cotula anthemoides L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:f53ef0997d7d6b518e762d254d1a46d8","http://ipni.org/urn:lsid:ipni.org:names:198427-1","Cotula australis (Sieber ex Spreng.) Hook. f.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:c32e341bda8a1f27e470a9f694568eed","http://ipni.org/urn:lsid:ipni.org:names:198443-1","Cotula coronopifolia L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:35de7e02a7ef2462a660c1c30391ce03","http://ipni.org/urn:lsid:ipni.org:names:198595-1:1.2.1.3","Cotula turbinata L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:2c9181e000b463db30ed42c77c67d8da","http://ipni.org/urn:lsid:ipni.org:names:199744-1:1.2.1.2","Crepis bursifolia L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:b9aaac58cf39e12098be3d82144df650",,"Crepis foetida L. subsp. rhoeadifolia (Bieb.) Celak.","Plantae","Asteraceae","subspecies","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:8f2f3693872de4d156fd7aabac66717d","http://ipni.org/urn:lsid:ipni.org:names:200099-1","Crepis nicaeensis Balb.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:6e598f62c3a001d610bb80fd10ad84ec","http://ipni.org/urn:lsid:ipni.org:names:200177-1","Crepis pulchra L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:63bec7eae4aef89a829c901ebff87214",,"Crepis sancta (L.) Bornm. subsp. nemausensis (Vill.) Babc.","Plantae","Asteraceae","subspecies","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:5fa52a71efec7662d76a9898304963f0","http://ipni.org/urn:lsid:ipni.org:names:107235-3:1.1.2.1.1.1","Crepis setosa Haller f.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:1d82b17e563380c5a9797b868b12466c","http://ipni.org/urn:lsid:ipni.org:names:200321-1","Crepis tectorum L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:80a4182180719097e4dbf25e40bf8b79","http://ipni.org/urn:lsid:ipni.org:names:200769-1","Cyanus depressa (Bieb.) Soják","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:7600e160d4e43467a1c5b37befd60968",,"Cyanus triumfettii (All.) Á. Löve & D. Löve","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:db118839f57a3122bb15c967ed1d8e45","http://ipni.org/urn:lsid:ipni.org:names:200848-1","Cyclachaena xanthiifolia (Nutt.) Fresen.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:bf08b5269373a36026d06f387e1b2bae","http://ipni.org/urn:lsid:ipni.org:names:200876-1","Cynara cardunculus L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:74a85cb2db79ef27bc805e7ffafd7ca4","http://ipni.org/urn:lsid:ipni.org:names:200902-1","Cynara scolymus L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:2a8d4ef4ca3889cc1c4cc19b493ef9f8","http://ipni.org/urn:lsid:ipni.org:names:75821-2","Dahlia coccinea Cav.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:9123041feaa2fb97d12d5459e7ae215a",,"Dahlia x cultorum hort.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:0e12a1245cecaad3206f837e189f674e","http://ipni.org/urn:lsid:ipni.org:names:157385-3","Dimorphotheca pluvialis (L.) Moench","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:97d6f9f293312082ea7abfff61a3f483","http://ipni.org/urn:lsid:ipni.org:names:201892-1","Dittrichia graveolens (L.) Greuter","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:299e8c2c0f4122cef9cf3a266216c555","http://ipni.org/urn:lsid:ipni.org:names:201893-1","Dittrichia viscosa (L.) Greuter","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:0f11c4b19bda19dbcbb60bca34a05cd7","http://ipni.org/urn:lsid:ipni.org:names:202044-1:1.3","Doronicum columnae Ten.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:43556d76eea5b70e0b50c2dd99dc11a1",,"Doronicum x excelsum (N.E. Brown) Stace","Plantae","Asteraceae","hybrid","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:49149080d3ddec945fa00d01fd57b6c4",,"Doronicum x willdenowii (Rouy) A.W. Hill","Plantae","Asteraceae","hybrid","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:e91ce836115880cb39c78a49e83ffcac","http://ipni.org/urn:lsid:ipni.org:names:202414-1","Echinops banaticus Rochel ex Schrad.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:b09200421042873350d6689e6983570b","http://ipni.org/urn:lsid:ipni.org:names:202484-1:1.1","Echinops exaltatus Schrad.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:37221d3623d378370ef2b422ddb21c31","http://ipni.org/urn:lsid:ipni.org:names:202677-1","Echinops sphaerocephalus L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:c67023e4c26d89c24a6deab0e026da7a","http://ipni.org/urn:lsid:ipni.org:names:1186403-2","Eclipta prostrata (L.) L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:3bf1c0502fafaef67f26d73cf89da157","http://ipni.org/urn:lsid:ipni.org:names:203046-1:1.1.2.2.1.1","Emilia fosbergii Nicolson","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:d165a2782a185f65a7968593d00e59f2",,"Erigeron annuus (L.) Desf. s.l.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:b66fb338de219e428418f780c83f04c4","http://ipni.org/urn:lsid:ipni.org:names:93603-2","Erigeron bonariensis L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:5b1424b3d56c9821dea7b28f799187d8","http://ipni.org/urn:lsid:ipni.org:names:203653-1:1.2.1.4","Erigeron canadensis L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:3768aedaa0ccf9a01ef500aa4bb03577",,"Erigeron floribundus (Kunth) Schultz-Bip.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:40654a2b00b8327981cf17704e233ed7","http://ipni.org/urn:lsid:ipni.org:names:204028-1:1.2.2.1.1.2","Erigeron karvinskianus DC.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:fdeeaef7405418ebe3a981ac52722aa7","http://ipni.org/urn:lsid:ipni.org:names:93998-2","Erigeron pampeanus Parodi","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:d6e2645999a29e1134f264fa1d9d0475","http://ipni.org/urn:lsid:ipni.org:names:204312-1","Erigeron philadelphicus L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:afab3066e2b416c42584212fca066600","http://ipni.org/urn:lsid:ipni.org:names:204526-1","Erigeron speciosus (Lindl.) DC.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:450090b3a6c279822037de4170a2d6bc","http://ipni.org/urn:lsid:ipni.org:names:204572-1","Erigeron sumatrensis Retz.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:b52a3b4f3033344af9bf3a53a0d8f5d9","http://ipni.org/urn:lsid:ipni.org:names:203857-1","Erigeron x flahaultianus Thell.","Plantae","Asteraceae","hybrid","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:4271a5237820a66673348f39768a389b",,"Erigeron x huelsenii Vatke","Plantae","Asteraceae","hybrid","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:865ca7ef0491e071782f208933b52549","http://ipni.org/urn:lsid:ipni.org:names:1086886-2:1.4","Euchiton sphaericus (Willd.) Holub","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:6cb304c3a9f0ce8ae052b8340349f56f","http://ipni.org/urn:lsid:ipni.org:names:277036-2","Eupatorium perfoliatum L.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:57b753e185c0204ead9ef5ab63c36ee4","http://ipni.org/urn:lsid:ipni.org:names:981726-1","Eurybia divaricata (L.) Nesom","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:4168b9cd544807ec7c5af5c979fefebe","http://ipni.org/urn:lsid:ipni.org:names:1004467-1:1.4","Euthamia graminifolia (L.) Nutt.","Plantae","Asteraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:a2ceb5c853d944852f8a09be821b135a","http://ipni.org/urn:lsid:ipni.org:names:60437839-2","Eutrochium maculatum (L.) E.E. Lamont","Plantae","Asteraceae","species","ICN"
