"taxonID","description","type","language"
"alien-plants-belgium:taxon:c6a704a8b3c1e68b31684a3b9b42013d","cbd_2014_pathway:stowaway_people_luggage","pathway","en"
"alien-plants-belgium:taxon:c6bf5808d614910c01bf6d2931051251","introduced","origin","en"
"alien-plants-belgium:taxon:c6bf5808d614910c01bf6d2931051251","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:c6bf5808d614910c01bf6d2931051251","cbd_2014_pathway:contaminant_habitat_material","pathway","en"
"alien-plants-belgium:taxon:c70639b6a5f10bff96cb30a28daa50b6","introduced","origin","en"
"alien-plants-belgium:taxon:c70639b6a5f10bff96cb30a28daa50b6","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:c70639b6a5f10bff96cb30a28daa50b6","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:c7460b3768ff7ba94952506ebac412e1","vagrant","origin","en"
"alien-plants-belgium:taxon:c7460b3768ff7ba94952506ebac412e1","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:c7460b3768ff7ba94952506ebac412e1","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:c7460b3768ff7ba94952506ebac412e1","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:c7460b3768ff7ba94952506ebac412e1","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:c74b4cf886cc4388a5408546493eeb29","vagrant","origin","en"
"alien-plants-belgium:taxon:c74b4cf886cc4388a5408546493eeb29","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:c74b4cf886cc4388a5408546493eeb29","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:c74b4cf886cc4388a5408546493eeb29","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:c74b4cf886cc4388a5408546493eeb29","cbd_2014_pathway:contaminant_habitat_material","pathway","en"
"alien-plants-belgium:taxon:c74b4cf886cc4388a5408546493eeb29","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:c752580e8290e717cc08737cad9e33aa","vagrant","origin","en"
"alien-plants-belgium:taxon:c752580e8290e717cc08737cad9e33aa","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:c752580e8290e717cc08737cad9e33aa","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:c77253689cc8b582b3b9010f5220bb79","vagrant","origin","en"
"alien-plants-belgium:taxon:c77253689cc8b582b3b9010f5220bb79","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:c77253689cc8b582b3b9010f5220bb79","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:c7976b662787070a18e7d0e4fbef8587","introduced","origin","en"
"alien-plants-belgium:taxon:c7976b662787070a18e7d0e4fbef8587","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:c7976b662787070a18e7d0e4fbef8587","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:c7b86ba37be8d7a4a6647cdf6f8a6157","vagrant","origin","en"
"alien-plants-belgium:taxon:c7b86ba37be8d7a4a6647cdf6f8a6157","Pantropical","native range","en"
"alien-plants-belgium:taxon:c7b86ba37be8d7a4a6647cdf6f8a6157","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:c7b9e8811b0135237b4c8938ffa53690","vagrant","origin","en"
"alien-plants-belgium:taxon:c7b9e8811b0135237b4c8938ffa53690","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:c7b9e8811b0135237b4c8938ffa53690","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:c7b9e8811b0135237b4c8938ffa53690","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:c7b9e8811b0135237b4c8938ffa53690","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:c7cd7584396e36a61503269eb5e93d47","pan-American","native range","en"
"alien-plants-belgium:taxon:c7cd7584396e36a61503269eb5e93d47","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:c7e1d52b842dd23845b98b0fddc2417c","vagrant","origin","en"
"alien-plants-belgium:taxon:c7e1d52b842dd23845b98b0fddc2417c","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:c7e1d52b842dd23845b98b0fddc2417c","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:c7e1d52b842dd23845b98b0fddc2417c","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:c7e374cd42f3d6eef6793637a8b72615","introduced","origin","en"
"alien-plants-belgium:taxon:c7e374cd42f3d6eef6793637a8b72615","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:c7e374cd42f3d6eef6793637a8b72615","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:c7e374cd42f3d6eef6793637a8b72615","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:c846e055123c3b54d2f90898fcce4d21","vagrant","origin","en"
"alien-plants-belgium:taxon:c846e055123c3b54d2f90898fcce4d21","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:c846e055123c3b54d2f90898fcce4d21","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:c870850f494fb3bf36d45a31645d70de","vagrant","origin","en"
"alien-plants-belgium:taxon:c870850f494fb3bf36d45a31645d70de","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:c870850f494fb3bf36d45a31645d70de","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:c870850f494fb3bf36d45a31645d70de","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:c870850f494fb3bf36d45a31645d70de","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:c8835f5f0065acbe5ccbe2ce4c90dbcf","introduced","origin","en"
"alien-plants-belgium:taxon:c8835f5f0065acbe5ccbe2ce4c90dbcf","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:c8835f5f0065acbe5ccbe2ce4c90dbcf","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:c8835f5f0065acbe5ccbe2ce4c90dbcf","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:c891aeb8649a5cb36115edb33c394e3f","vagrant","origin","en"
"alien-plants-belgium:taxon:c891aeb8649a5cb36115edb33c394e3f","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:c891aeb8649a5cb36115edb33c394e3f","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:c894020d51f59f32df469205b9211c00","vagrant","origin","en"
"alien-plants-belgium:taxon:c894020d51f59f32df469205b9211c00","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:c894020d51f59f32df469205b9211c00","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:c8958b87fc98ee9732c71f2e5110e270","vagrant","origin","en"
"alien-plants-belgium:taxon:c8958b87fc98ee9732c71f2e5110e270","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:c8958b87fc98ee9732c71f2e5110e270","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:c8ca4596c9618a72f5b0f30062d370d3","vagrant","origin","en"
"alien-plants-belgium:taxon:c8ca4596c9618a72f5b0f30062d370d3","Asia","native range","en"
"alien-plants-belgium:taxon:c8ca4596c9618a72f5b0f30062d370d3","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:c8ca4596c9618a72f5b0f30062d370d3","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:c8d3b42684736e56da170c597d87b394","vagrant","origin","en"
"alien-plants-belgium:taxon:c8d3b42684736e56da170c597d87b394","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:c8d3b42684736e56da170c597d87b394","cbd_2014_pathway:escape_agriculture","pathway","en"
"alien-plants-belgium:taxon:c8f7664662ff83f4ab275a55a34c1070","vagrant","origin","en"
"alien-plants-belgium:taxon:c8f7664662ff83f4ab275a55a34c1070","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:c8f7664662ff83f4ab275a55a34c1070","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:c901db456aefee88bead7a825e0f8586","vagrant","origin","en"
"alien-plants-belgium:taxon:c901db456aefee88bead7a825e0f8586","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:c901db456aefee88bead7a825e0f8586","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:c90c04b67cd750bd717264a5e7bb8f53","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:c90c04b67cd750bd717264a5e7bb8f53","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:c90c04b67cd750bd717264a5e7bb8f53","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:c90c04b67cd750bd717264a5e7bb8f53","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:c93aca5bc5d7b3df31338aacce44814f","vagrant","origin","en"
"alien-plants-belgium:taxon:c93aca5bc5d7b3df31338aacce44814f","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:c93aca5bc5d7b3df31338aacce44814f","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:c94279c3e761142327dcee108c303899","vagrant","origin","en"
"alien-plants-belgium:taxon:c94279c3e761142327dcee108c303899","hybrid origin","native range","en"
"alien-plants-belgium:taxon:c991cfbbd812d2008843afed69813cf2","vagrant","origin","en"
"alien-plants-belgium:taxon:c991cfbbd812d2008843afed69813cf2","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:c991cfbbd812d2008843afed69813cf2","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:c991cfbbd812d2008843afed69813cf2","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:c9ac7d31cc0a9ea7649fcbe49fd1bb71","introduced","origin","en"
"alien-plants-belgium:taxon:c9ac7d31cc0a9ea7649fcbe49fd1bb71","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:c9ac7d31cc0a9ea7649fcbe49fd1bb71","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:c9b652648aed480203cc498f6488b3bf","vagrant","origin","en"
"alien-plants-belgium:taxon:c9b652648aed480203cc498f6488b3bf","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:c9b652648aed480203cc498f6488b3bf","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:c9ccb638909b4ebba618b88adc37af9b","vagrant","origin","en"
"alien-plants-belgium:taxon:c9ccb638909b4ebba618b88adc37af9b","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:c9ccb638909b4ebba618b88adc37af9b","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:c9ccb638909b4ebba618b88adc37af9b","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:c9d0d0ac61332a82f9508f97afd287a9","vagrant","origin","en"
"alien-plants-belgium:taxon:c9d0d0ac61332a82f9508f97afd287a9","Pantropical","native range","en"
"alien-plants-belgium:taxon:c9d0d0ac61332a82f9508f97afd287a9","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:c9d0d0ac61332a82f9508f97afd287a9","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:c9dc5c3d403e72aa946a11e2f8357c4e","vagrant","origin","en"
"alien-plants-belgium:taxon:c9dc5c3d403e72aa946a11e2f8357c4e","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:c9e44e331c4989287cc3e44c8626df89","introduced","origin","en"
"alien-plants-belgium:taxon:c9e44e331c4989287cc3e44c8626df89","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:c9e44e331c4989287cc3e44c8626df89","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:c9e44e331c4989287cc3e44c8626df89","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:c9e44e331c4989287cc3e44c8626df89","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:c9f393d8bc7ce9de43440f577006211e","vagrant","origin","en"
"alien-plants-belgium:taxon:c9f393d8bc7ce9de43440f577006211e","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:c9f393d8bc7ce9de43440f577006211e","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:ca065f0d8adb5856c26fcba470f1ed78","introduced","origin","en"
"alien-plants-belgium:taxon:ca065f0d8adb5856c26fcba470f1ed78","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:ca065f0d8adb5856c26fcba470f1ed78","cbd_2014_pathway:escape_agriculture","pathway","en"
"alien-plants-belgium:taxon:ca35024e67368678cd03cc7877d104ac","introduced","origin","en"
"alien-plants-belgium:taxon:ca35024e67368678cd03cc7877d104ac","hybrid origin","native range","en"
"alien-plants-belgium:taxon:ca35024e67368678cd03cc7877d104ac","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:ca9439bf5fe37661a08bbfcd1bb75664","introduced","origin","en"
"alien-plants-belgium:taxon:ca9439bf5fe37661a08bbfcd1bb75664","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:ca9439bf5fe37661a08bbfcd1bb75664","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:ca967ada87ff664e67505be43f1762d5","introduced","origin","en"
"alien-plants-belgium:taxon:ca967ada87ff664e67505be43f1762d5","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:ca967ada87ff664e67505be43f1762d5","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:ca967ada87ff664e67505be43f1762d5","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:caa32b8d566e3df8b6c120896f7d0cb3","vagrant","origin","en"
"alien-plants-belgium:taxon:caa32b8d566e3df8b6c120896f7d0cb3","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:caa32b8d566e3df8b6c120896f7d0cb3","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:caa68547c68bbd5989e168d87095396b","vagrant","origin","en"
"alien-plants-belgium:taxon:caa68547c68bbd5989e168d87095396b","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:caa68547c68bbd5989e168d87095396b","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:caa68547c68bbd5989e168d87095396b","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:cab2e62b2cb5a9d703c607dde12b3299","vagrant","origin","en"
"alien-plants-belgium:taxon:cab2e62b2cb5a9d703c607dde12b3299","Pantropical","native range","en"
"alien-plants-belgium:taxon:cab2e62b2cb5a9d703c607dde12b3299","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:cac0e828ae34437000725470b2be32db","introduced","origin","en"
"alien-plants-belgium:taxon:cac0e828ae34437000725470b2be32db","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:cacacf615dd641ac5b5dc718f77d2ffc","vagrant","origin","en"
"alien-plants-belgium:taxon:cacacf615dd641ac5b5dc718f77d2ffc","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:cacacf615dd641ac5b5dc718f77d2ffc","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:cadcab88af3397ea3f73e89174388e55","vagrant","origin","en"
"alien-plants-belgium:taxon:cadcab88af3397ea3f73e89174388e55","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cadcab88af3397ea3f73e89174388e55","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:caef4aa715c556634e822301eb9795f7","vagrant","origin","en"
"alien-plants-belgium:taxon:caef4aa715c556634e822301eb9795f7","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:caef4aa715c556634e822301eb9795f7","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:caef4aa715c556634e822301eb9795f7","Asia","native range","en"
"alien-plants-belgium:taxon:caef4aa715c556634e822301eb9795f7","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:caf3f3c6211f1ace3bc1b9595a51be0d","vagrant","origin","en"
"alien-plants-belgium:taxon:caf3f3c6211f1ace3bc1b9595a51be0d","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:caf3f3c6211f1ace3bc1b9595a51be0d","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:cb1328465ce4cda8dffecc78fa46f9cc","vagrant","origin","en"
"alien-plants-belgium:taxon:cb1328465ce4cda8dffecc78fa46f9cc","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cb1328465ce4cda8dffecc78fa46f9cc","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:cb1328465ce4cda8dffecc78fa46f9cc","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cb1328465ce4cda8dffecc78fa46f9cc","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:cb1f134517f3790822d2c1992a5503c2","vagrant","origin","en"
"alien-plants-belgium:taxon:cb1f134517f3790822d2c1992a5503c2","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cb1f134517f3790822d2c1992a5503c2","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cb1f134517f3790822d2c1992a5503c2","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:cb68a1087f96d7215666f8f9461ae87e","vagrant","origin","en"
"alien-plants-belgium:taxon:cb68a1087f96d7215666f8f9461ae87e","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cb68a1087f96d7215666f8f9461ae87e","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:cb71dc73dad2b4f68936bb4f5269e859","introduced","origin","en"
"alien-plants-belgium:taxon:cb71dc73dad2b4f68936bb4f5269e859","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cb71dc73dad2b4f68936bb4f5269e859","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cb71dc73dad2b4f68936bb4f5269e859","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:cb71dc73dad2b4f68936bb4f5269e859","cbd_2014_pathway:contaminant_habitat_material","pathway","en"
"alien-plants-belgium:taxon:cb7f9625d43e2a5792bf375d02221e81","vagrant","origin","en"
"alien-plants-belgium:taxon:cb7f9625d43e2a5792bf375d02221e81","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cb7f9625d43e2a5792bf375d02221e81","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:cb7f9625d43e2a5792bf375d02221e81","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cb7f9625d43e2a5792bf375d02221e81","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:cb82cb69e844245248cfffff91fc5e44","introduced","origin","en"
"alien-plants-belgium:taxon:cb82cb69e844245248cfffff91fc5e44","cultivated origin","native range","en"
"alien-plants-belgium:taxon:cb82cb69e844245248cfffff91fc5e44","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:cb84fb684d58d10c453124130f7315de","vagrant","origin","en"
"alien-plants-belgium:taxon:cb84fb684d58d10c453124130f7315de","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cb84fb684d58d10c453124130f7315de","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:cb84fb684d58d10c453124130f7315de","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cb84fb684d58d10c453124130f7315de","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:cb84fb684d58d10c453124130f7315de","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:cbcabcfe94db8a31778e94c8ad47f1f1","vagrant","origin","en"
"alien-plants-belgium:taxon:cbcabcfe94db8a31778e94c8ad47f1f1","cultivated origin","native range","en"
"alien-plants-belgium:taxon:cbcabcfe94db8a31778e94c8ad47f1f1","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:cbe0fe0c18f94de72c8f9517f1237202","introduced","origin","en"
"alien-plants-belgium:taxon:cbe0fe0c18f94de72c8f9517f1237202","Asia","native range","en"
"alien-plants-belgium:taxon:cbe0fe0c18f94de72c8f9517f1237202","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:cbf08824b6194130d4a79402b717eadc","vagrant","origin","en"
"alien-plants-belgium:taxon:cbf08824b6194130d4a79402b717eadc","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cbf08824b6194130d4a79402b717eadc","Asia","native range","en"
"alien-plants-belgium:taxon:cc1168ed9283715bc3f5aa13ab4b5274","vagrant","origin","en"
"alien-plants-belgium:taxon:cc1168ed9283715bc3f5aa13ab4b5274","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cc1168ed9283715bc3f5aa13ab4b5274","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:cc1168ed9283715bc3f5aa13ab4b5274","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cc1168ed9283715bc3f5aa13ab4b5274","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:cc3030df4d9c12b32b9a6098cdb529f4","vagrant","origin","en"
"alien-plants-belgium:taxon:cc3030df4d9c12b32b9a6098cdb529f4","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:cc3030df4d9c12b32b9a6098cdb529f4","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:cc376278bb1d501826250440a33ce019","vagrant","origin","en"
"alien-plants-belgium:taxon:cc376278bb1d501826250440a33ce019","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:cc376278bb1d501826250440a33ce019","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:cc5fc2b5f7d395d5d429bd656827fe87","vagrant","origin","en"
"alien-plants-belgium:taxon:cc5fc2b5f7d395d5d429bd656827fe87","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cc5fc2b5f7d395d5d429bd656827fe87","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:cc5fc2b5f7d395d5d429bd656827fe87","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cc75782f12246265bd07a1dc90e039a0","vagrant","origin","en"
"alien-plants-belgium:taxon:cc75782f12246265bd07a1dc90e039a0","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:cc75782f12246265bd07a1dc90e039a0","cbd_2014_pathway:escape_food_bait","pathway","en"
"alien-plants-belgium:taxon:cc96b5064fdda23f7081878fc58b4df0","vagrant","origin","en"
"alien-plants-belgium:taxon:cc96b5064fdda23f7081878fc58b4df0","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cc96b5064fdda23f7081878fc58b4df0","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cc96b5064fdda23f7081878fc58b4df0","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:cd0764ab083edc5f13b0386eadac943a","introduced","origin","en"
"alien-plants-belgium:taxon:cd0764ab083edc5f13b0386eadac943a","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:cd0764ab083edc5f13b0386eadac943a","cbd_2014_pathway:escape_food_bait","pathway","en"
"alien-plants-belgium:taxon:cd0ad01dcf3e8db85eb143fca8eb5df2","vagrant","origin","en"
"alien-plants-belgium:taxon:cd0ad01dcf3e8db85eb143fca8eb5df2","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cd0ad01dcf3e8db85eb143fca8eb5df2","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cd0f564363eec2c4bbe2d4d4e22a2a87","vagrant","origin","en"
"alien-plants-belgium:taxon:cd0f564363eec2c4bbe2d4d4e22a2a87","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cd0f564363eec2c4bbe2d4d4e22a2a87","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:cd0f564363eec2c4bbe2d4d4e22a2a87","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cd0f564363eec2c4bbe2d4d4e22a2a87","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:cd0f564363eec2c4bbe2d4d4e22a2a87","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:cd1e7d329797e52770b033f126a1b145","vagrant","origin","en"
"alien-plants-belgium:taxon:cd1e7d329797e52770b033f126a1b145","cultivated origin","native range","en"
"alien-plants-belgium:taxon:cd1e7d329797e52770b033f126a1b145","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:cd4e140546bab4c704958cafec4496b7","introduced","origin","en"
"alien-plants-belgium:taxon:cd4e140546bab4c704958cafec4496b7","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cd4e140546bab4c704958cafec4496b7","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cd4e140546bab4c704958cafec4496b7","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:cd5e4ddee44120a8fec7af46e1b9528c","introduced","origin","en"
"alien-plants-belgium:taxon:cd5e4ddee44120a8fec7af46e1b9528c","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:cd5e4ddee44120a8fec7af46e1b9528c","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:cd76d4a32770337c4236b267cdbc1a86","introduced","origin","en"
"alien-plants-belgium:taxon:cd76d4a32770337c4236b267cdbc1a86","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cd76d4a32770337c4236b267cdbc1a86","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:cd76d4a32770337c4236b267cdbc1a86","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cd76d4a32770337c4236b267cdbc1a86","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:cdbcd3761999785c04635db58d4bc05e","vagrant","origin","en"
"alien-plants-belgium:taxon:cdbcd3761999785c04635db58d4bc05e","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:cdbcd3761999785c04635db58d4bc05e","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:cdbcd3761999785c04635db58d4bc05e","cbd_2014_pathway:escape_horticulture","pathway","en"
